date,close
2026-07-09,1.0
2026-07-10,1.0001
2026-07-17,1.0
2026-07-22,0.9991
2026-07-23,0.999
2026-07-24,0.9991
2026-07-27,0.9984
2026-07-28,0.9976
2026-07-29,0.998
2026-07-30,0.9984
2026-07-31,1.0016
2026-08-03,1.0
2026-08-04,0.9967
