date,spread_A_mv,reits_close,bond_idx_close,csi300_close,csi500_close,csi1000_close,yield_10y
2024-03-21,1.9499410017791479,905.34,234.2321,3581.09,5465.829,5658.279,2.2851
2024-03-22,1.9334601479107312,894.2,234.2303,3545.002,5384.566,5595.885,2.3051
2024-03-25,1.9482588878805969,890.79,234.151,3525.763,5294.746,5466.062,2.3151
2024-03-26,1.9286209045070748,897.38,234.1371,3543.747,5284.419,5447.748,2.3175
2024-03-27,1.906647701867732,913.97,234.268,3502.787,5156.684,5266.231,2.2876
2024-03-28,1.9044968170142573,911.07,234.359,3520.965,5223.806,5382.236,2.3026
2024-03-29,1.91947683164348,908.22,234.4654,3537.484,5286.161,5441.26,2.2901
2024-04-01,1.8835857109650154,909.59,234.3959,3595.647,5401.225,5559.056,2.3082
2024-04-02,1.910929701671768,908.89,234.5211,3580.676,5381.229,5531.052,2.2927
2024-04-03,1.9184455438390011,915.92,234.6921,3567.803,5374.595,5500.926,2.2837
2024-04-08,1.8672050768158046,919.82,234.8724,3536.408,5298.591,5399.915,2.2822
2024-04-09,1.8803255984618972,921.34,234.9949,3533.487,5342.898,5468.911,2.2802
2024-04-10,1.9039566873749854,924.32,234.9746,3504.709,5275.473,5367.052,2.2972
2024-04-11,1.9093455438390015,928.82,235.0193,3504.245,5301.809,5379.915,2.2928
2024-04-12,1.9468249627962075,926.09,235.2418,3475.839,5277.219,5338.769,2.2837
2024-04-15,1.9658160149821642,921.12,235.3764,3549.076,5339.722,5287.512,2.2798
2024-04-16,1.978876412191927,916.14,235.4277,3511.115,5191.554,5066.66,2.2723
2024-04-17,1.9687227062307506,921.36,235.5524,3565.403,5339.747,5287.456,2.2608
2024-04-18,1.9708185383341221,922.64,235.7852,3569.802,5349.836,5286.719,2.2537
2024-04-19,1.967022660598179,921.23,235.9926,3541.662,5314.867,5264.389,2.254
2024-04-22,1.9750291453213609,926.5,236.2847,3530.905,5267.581,5246.082,2.2435
2024-04-23,1.9751566873749848,930.33,236.5837,3506.225,5208.271,5218.428,2.226
2024-04-24,1.9073082751112147,933.18,236.2346,3521.622,5263.039,5305.607,2.2727
2024-04-25,1.8737890777070059,942.94,236.0892,3530.281,5259.335,5313.986,2.2612
2024-04-26,1.8146520422632801,949.31,235.7464,3584.269,5372.121,5415.938,2.3084
2024-04-29,1.7772059787160208,945.21,235.0949,3623.912,5478.491,5545.235,2.353
2024-04-30,1.8365033487131919,942.93,235.4005,3604.394,5441.141,5497.43,2.3028
2024-05-06,1.8120974020309246,945.41,235.5079,3657.877,5528.604,5606.842,2.3081
2024-05-07,1.800392060252004,949.75,235.7436,3659.008,5527.085,5625.336,2.2896
2024-05-08,1.778160089674842,947.31,235.8227,3630.223,5458.756,5536.659,2.2955
2024-05-09,1.7255307833276696,948.88,235.719,3664.561,5556.771,5626.825,2.3186
2024-05-10,1.7503362027534417,948.8,235.6691,3666.277,5535.395,5574.232,2.3122
2024-05-13,1.75733968329177,944.86,235.837,3664.691,5505.26,5520.804,2.29
2024-05-14,1.7167167568235415,943.1,236.0117,3657.045,5500.738,5551.675,2.2938
2024-05-15,1.7125750715088823,939.63,236.0262,3626.056,5446.656,5497.235,2.302
2024-05-16,1.6747559425698317,940.92,235.9289,3640.359,5424.665,5488.946,2.3147
2024-05-17,1.6947246929716395,942.08,235.8487,3677.97,5491.894,5563.231,2.3077
2024-05-20,1.6964162480080793,938.94,235.9713,3690.962,5523.501,5596.777,2.3105
2024-05-21,1.6856345901198606,936.14,235.9741,3676.161,5478.913,5536.745,2.3141
2024-05-22,1.7027265024176308,933.2,236.0423,3684.451,5468.607,5539.66,2.3123
2024-05-23,1.7497752795637846,931.4,236.1899,3641.792,5362.305,5412.824,2.3063
2024-05-24,1.7088632292441135,937.67,236.2037,3601.475,5313.455,5350.107,2.3134
2024-05-27,1.7215808900677203,938.94,236.2359,3635.708,5371.369,5404.616,2.3084
2024-05-28,1.7301260902832636,937.29,236.3691,3609.172,5316.129,5348.029,2.2994
2024-05-29,1.7747925418227208,936.66,236.5436,3613.522,5328.306,5351.252,2.2776
2024-05-30,1.7878093349293198,933.67,236.6032,3594.312,5308.66,5334.296,2.2826
2024-05-31,1.7487843447651383,933.48,236.499,3579.925,5308.54,5355.21,2.2926
2024-06-03,1.760205402900521,932.79,236.6671,3588.748,5274.069,5284.624,2.2853
2024-06-04,1.733693953849616,933.41,236.7624,3615.671,5341.95,5313.708,2.2854
2024-06-05,1.7342265024176313,936.46,236.9175,3594.794,5277.941,5244.085,2.2808
2024-06-06,1.7313237421023042,938.19,237.0328,3592.245,5228.8,5130.869,2.2828
2024-06-07,1.7335332417594769,937.92,237.1048,3574.114,5208.98,5153.587,2.2833
2024-06-11,1.7323178952926632,935.13,237.271,3542.877,5217.47,5198.923,2.2791
2024-06-12,1.7358686164044943,933.28,237.3027,3544.123,5232.953,5216.462,2.276
2024-06-13,1.7386666389138234,936.24,237.3959,3526.131,5194.59,5180.236,2.2678
2024-06-14,1.7323191428571427,937.23,237.5495,3541.533,5213.093,5180.651,2.2558
2024-06-17,1.7348062092658905,933.96,237.6444,3536.199,5207.128,5183.968,2.2609
2024-06-18,1.721542784012469,933.42,237.7882,3545.59,5230.891,5227.254,2.2537
2024-06-19,1.7407696068280698,933.27,237.8945,3528.749,5168.82,5159.995,2.2429
2024-06-20,1.7316281387527834,930.8,238.0117,3503.282,5094.565,5056.138,2.2445
2024-06-21,1.6935119369329497,933.61,237.9061,3495.62,5102.329,5055.333,2.2571
2024-06-24,1.6863722182338694,935.55,238.0157,3476.81,4992.91,4887.777,2.2451
2024-06-25,1.6852493067632845,933.0,238.1772,3457.902,4948.634,4847.611,2.235
2024-06-26,1.6973189357778022,933.21,238.2505,3480.265,5020.432,4986.384,2.2225
2024-06-27,1.6254442007730294,939.1,238.4146,3454.118,4928.051,4864.086,2.2081
2024-06-28,1.6559381230802506,936.28,238.5433,3461.657,4942.782,4895.987,2.2058
2024-07-01,1.6031400955771298,931.69,238.3038,3478.183,5003.161,4940.247,2.2486
2024-07-02,1.5810673530795545,934.14,238.4132,3471.786,4949.477,4905.65,2.2369
2024-07-03,1.5566797069589273,934.65,238.5795,3463.414,4910.925,4867.133,2.2426
2024-07-04,1.549484014685538,933.12,238.6065,3445.813,4834.498,4761.868,2.2502
2024-07-05,1.5178253995538085,931.84,238.4352,3431.061,4866.265,4810.794,2.2754
2024-07-08,1.551393704110178,929.52,238.1939,3401.76,4783.617,4693.965,2.2904
2024-07-09,1.5728206076194573,927.43,238.3864,3439.811,4876.899,4797.063,2.2698
2024-07-10,1.5241379940482513,928.62,238.4282,3428.966,4844.162,4777.682,2.2707
2024-07-11,1.5316519602339178,927.61,238.4879,3468.169,4939.732,4893.594,2.2648
2024-07-12,1.5099939478352686,929.5,238.6167,3472.401,4919.364,4878.02,2.2604
2024-07-15,1.4459653560621755,934.41,238.7692,3476.247,4883.897,4827.602,2.2541
2024-07-16,1.4561003837584592,934.69,238.7961,3498.283,4898.363,4836.718,2.2613
2024-07-17,1.4572133964189051,934.69,238.8178,3501.584,4856.579,4795.624,2.2598
2024-07-18,1.4373722023241335,933.53,238.7742,3520.931,4877.692,4812.426,2.2673
2024-07-19,1.4618148786235656,935.23,238.8083,3539.016,4872.053,4821.423,2.2614
2024-07-22,1.5076458669049617,933.43,239.1115,3514.925,4865.978,4826.871,2.2461
2024-07-23,1.5417806242469076,931.72,239.3147,3439.878,4722.799,4694.953,2.2322
2024-07-24,1.5418736063942404,930.6,239.401,3418.166,4668.062,4631.011,2.2381
2024-07-25,1.5504115093901667,929.62,239.611,3399.272,4665.449,4632.567,2.2168
2024-07-26,1.5257115530318812,934.83,239.7809,3409.293,4736.377,4702.08,2.1944
2024-07-29,1.5751559989546304,935.19,240.0307,3390.742,4708.844,4685.646,2.1574
2024-07-30,1.564761847353644,938.59,240.2382,3369.382,4699.282,4702.491,2.148
2024-07-31,1.5618182398919027,940.13,240.371,3442.084,4886.414,4889.081,2.1494
2024-08-01,1.587700383758459,941.38,240.5737,3419.267,4852.973,4878.289,2.1297
2024-08-02,1.5792799300249163,944.72,240.7533,3384.392,4788.616,4809.889,2.1277
2024-08-05,1.5449114156353134,952.62,240.9773,3343.321,4693.848,4678.775,2.1376
2024-08-06,1.5122649185808035,959.81,240.835,3342.979,4750.776,4749.947,2.1491
2024-08-07,1.4471055965829143,972.54,241.0006,3341.489,4751.941,4743.41,2.1414
2024-08-08,1.417269745641439,968.78,240.7858,3342.937,4755.815,4739.493,2.181
2024-08-09,1.3895449789970855,970.36,240.5062,3331.627,4720.31,4702.745,2.1986
2024-08-12,1.33626356098051,970.07,239.9117,3325.865,4714.159,4674.102,2.2508
2024-08-13,1.3887960508148598,968.62,240.083,3334.39,4731.835,4697.586,2.2255
2024-08-14,1.36470367903451,972.26,240.4946,3309.239,4667.073,4649.278,2.1966
2024-08-15,1.3559485076294004,972.45,240.3384,3341.953,4698.375,4691.85,2.205
2024-08-16,1.3932319507190984,969.62,240.3609,3345.634,4670.379,4655.651,2.1978
2024-08-19,1.4551519541658176,966.5,240.4765,3356.968,4682.963,4663.612,2.1816
2024-08-20,1.4705737568587451,963.37,240.5526,3332.703,4602.01,4579.304,2.171
2024-08-21,1.5136134095454077,960.36,240.4695,3321.635,4587.122,4548.264,2.167
2024-08-22,1.5020389221937467,960.19,240.5979,3313.136,4533.37,4491.839,2.1582
2024-08-23,1.4772429036720576,959.86,240.6246,3327.191,4537.087,4495.344,2.1547
2024-08-26,1.4880824832310837,956.57,240.6588,3324.223,4544.359,4512.893,2.1628
2024-08-27,1.4617027294671165,955.01,240.4118,3305.334,4495.286,4459.68,2.1903
2024-08-28,1.5038526512440875,957.76,240.4928,3286.496,4500.009,4470.55,2.1673
2024-08-29,1.5221126872802477,953.65,240.5069,3277.681,4557.901,4542.464,2.1703
2024-08-30,1.533887860358958,954.32,240.4802,3321.432,4639.114,4629.32,2.1704
2024-09-02,1.528852916126376,955.26,240.8075,3265.011,4546.883,4532.515,2.1457
2024-09-03,1.5511228852560777,950.59,240.9284,3273.428,4596.482,4572.397,2.1432
2024-09-04,1.5569044636692502,947.51,241.0942,3252.165,4582.084,4550.77,2.1336
2024-09-05,1.539240909988684,951.79,241.2959,3257.758,4601.091,4586.781,2.1338
2024-09-06,1.5154452856411833,951.22,241.3542,3231.346,4537.454,4508.228,2.1388
2024-09-09,1.5275452856411824,948.23,241.5496,3192.952,4507.187,4475.532,2.1267
2024-09-10,1.5606311121860845,944.66,241.7233,3195.755,4507.707,4487.576,2.1143
2024-09-11,1.5883945688282135,942.68,241.8981,3186.13,4514.916,4486.007,2.1044
2024-09-12,1.6060257069019193,940.1,242.0012,3172.475,4496.592,4468.744,2.0998
2024-09-13,1.6272819693296028,940.48,242.1845,3159.247,4450.959,4413.187,2.0724
2024-09-18,1.6509675163858157,937.33,242.6428,3171.01,4462.87,4399.133,2.0403
2024-09-19,1.7397817135891454,934.46,242.6279,3196.036,4520.394,4482.275,2.045
2024-09-20,1.8107187464651915,935.95,242.6053,3201.05,4498.39,4463.356,2.0431
2024-09-23,1.8041071113741525,933.22,242.7072,3212.764,4494.688,4469.133,2.0381
2024-09-24,1.732147856564364,938.92,242.4757,3351.909,4689.596,4642.558,2.0728
2024-09-25,1.7270921307424223,945.13,242.6669,3401.533,4731.476,4686.258,2.0437
2024-09-26,1.659326663107202,947.41,242.4811,3545.32,4938.184,4874.132,2.0787
2024-09-27,1.5795854696921943,945.03,241.3006,3703.685,5201.666,5136.441,2.1714
2024-09-30,1.6588329440768401,942.21,240.6809,4017.855,5743.217,5708.826,2.1518
2024-10-08,1.6630996421166306,946.85,240.4834,4256.096,6155.582,6201.985,2.1928
2024-10-09,1.7369458286027393,939.62,240.473,3955.984,5735.641,5727.38,2.176
2024-10-10,1.7466737480658168,939.25,241.0076,3997.788,5690.882,5654.53,2.1441
2024-10-11,1.735108885199652,944.53,241.2886,3887.167,5470.813,5416.758,2.1392
2024-10-14,1.7787204173703255,942.67,241.4058,3961.342,5608.153,5615.756,2.1368
2024-10-15,1.8449803720671627,940.37,241.4552,3855.995,5472.56,5507.176,2.1254
2024-10-16,1.8666345901198604,939.08,241.483,3831.589,5461.088,5524.255,2.1331
2024-10-17,1.867728138752783,938.37,241.6712,3788.222,5418.988,5505.615,2.1084
2024-10-18,1.8175106205603346,939.35,241.6781,3925.234,5640.02,5749.434,2.1209
2024-10-21,1.8164419812527566,937.17,241.6501,3935.197,5704.225,5860.571,2.1211
2024-10-22,1.7900058516313933,937.41,241.4477,3957.776,5753.85,5888.815,2.1458
2024-10-23,1.7727926857047425,935.9,241.2008,3973.209,5776.383,5903.578,2.1559
2024-10-24,1.794339697306397,932.86,241.2149,3928.833,5726.704,5861.632,2.1661
2024-10-25,1.793249631208053,933.71,241.0994,3956.421,5809.688,5974.909,2.1539
2024-10-28,1.8047494692294717,934.63,240.9662,3964.157,5883.72,6082.088,2.1617
2024-10-29,1.800639697306397,934.43,241.0206,3924.649,5812.529,5983.836,2.1598
2024-10-30,1.8174786647506336,933.88,241.0536,3889.449,5837.934,6019.347,2.1597
2024-10-31,1.8275625214599525,932.69,241.1357,3891.04,5901.29,6116.663,2.1476
2024-11-01,1.8365786647506332,931.21,241.37,3890.02,5831.822,5930.232,2.1406
2024-11-04,1.8362762092670593,931.68,241.5241,3944.762,5928.909,6053.112,2.1275
2024-11-05,1.8236774148340162,931.54,241.6251,4044.573,6111.971,6266.542,2.1106
2024-11-06,1.7931923253142423,931.24,241.6999,4024.283,6125.787,6293.193,2.1234
2024-11-07,1.7804698572255766,931.74,241.8209,4145.695,6239.56,6403.918,2.1115
2024-11-08,1.7429173788250691,932.66,241.9242,4104.047,6222.445,6423.122,2.1067
2024-11-11,1.6898522308496098,937.95,242.0386,4131.131,6330.615,6579.005,2.092
2024-11-12,1.695020525666693,941.11,242.206,4085.743,6263.883,6491.972,2.0729
2024-11-13,1.6866678969998397,940.24,242.2139,4110.89,6259.841,6474.394,2.0876
2024-11-14,1.7059222216498995,937.98,242.2045,4039.619,6078.305,6272.191,2.0808
2024-11-15,1.7078366769578917,936.33,242.2016,3968.831,5924.483,6125.513,2.0948
2024-11-18,1.6610546791756875,934.31,242.0421,3950.381,5833.036,5974.558,2.1117
2024-11-19,1.6990448479277536,932.76,242.0772,3976.891,5936.602,6130.285,2.0947
2024-11-20,1.6939999277011215,932.56,242.0761,3985.773,5992.39,6250.803,2.1025
2024-11-21,1.7204892288533071,932.54,242.2027,3989.298,5985.313,6262.164,2.0843
2024-11-22,1.71085077042174,930.93,242.2957,3865.699,5750.246,6030.488,2.0832
2024-11-25,1.7347440352408658,929.77,242.5756,3848.091,5735.649,6052.129,2.0682
2024-11-26,1.7271273763804917,928.67,242.7179,3840.185,5690.479,5981.57,2.0657
2024-11-27,1.732946666988728,927.9,242.8243,3907.045,5804.937,6118.664,2.0553
2024-11-28,1.7608992428686543,927.99,243.0247,3872.551,5757.597,6086.085,2.0304
2024-11-29,1.7694776223618496,928.8,243.2787,3916.583,5851.939,6189.128,2.0206
2024-12-02,1.8054174798004186,930.13,243.9188,3947.632,5943.625,6313.608,1.981
2024-12-03,1.7808298673289538,930.72,243.9357,3951.891,5932.121,6303.276,1.9886
2024-12-04,1.8160979771997425,930.05,244.2556,3930.557,5879.27,6204.945,1.9612
2024-12-05,1.8323113719884359,928.06,244.3774,3921.588,5901.986,6285.601,1.9462
2024-12-06,1.8270405017679203,927.43,244.3837,3973.141,5979.197,6349.621,1.9539
2024-12-09,1.8662685538313102,927.09,244.5781,3966.571,5947.109,6303.272,1.9168
2024-12-10,1.8286959459417227,934.58,245.4042,3995.637,5992.094,6362.02,1.8468
2024-12-11,1.800218753194765,946.59,245.4908,3988.831,6047.105,6447.374,1.8218
2024-12-12,1.8224707359789583,951.64,245.6788,4028.505,6100.395,6490.146,1.8172
2024-12-13,1.8449187531947653,951.43,246.2605,3933.181,5988.292,6354.988,1.7771
2024-12-16,1.7564733592548787,957.99,246.8313,3911.842,5912.601,6277.516,1.7215
2024-12-17,1.768989748645238,956.02,246.6822,3922.033,5848.163,6143.944,1.7237
2024-12-18,1.7632008081986834,950.5,246.4016,3941.89,5888.616,6195.868,1.7564
2024-12-19,1.79111450698303,947.55,246.2609,3945.464,5901.916,6207.186,1.7417
2024-12-20,1.7947832048156955,950.79,246.7805,3927.744,5917.175,6271.753,1.7018
2024-12-23,1.7515662069876685,953.63,246.97,3933.572,5818.551,6096.381,1.7019
2024-12-24,1.771429031358885,953.88,246.7311,3983.688,5895.26,6164.361,1.7166
2024-12-25,1.7817848728034094,955.74,246.5563,3985.629,5840.289,6094.687,1.7365
2024-12-26,1.8018804842781388,956.7,246.5927,3987.48,5887.061,6160.452,1.7122
2024-12-27,1.8029038193030682,963.74,247.0266,3981.031,5899.167,6171.565,1.6929
2024-12-30,1.8041699210644335,968.61,247.0003,3999.055,5898.884,6145.928,1.7128
2024-12-31,1.8541694099467407,967.88,247.3856,3934.911,5725.732,5957.717,1.6752
2025-01-02,1.8143687762019056,974.71,248.1749,3820.395,5545.817,5797.089,1.6077
2025-01-03,1.7429885398022338,987.73,248.4887,3775.165,5427.804,5625.209,1.6041
2025-01-06,1.7421754473460123,991.55,248.5695,3768.97,5427.101,5608.034,1.5966
2025-01-07,1.7726740945945947,982.46,248.3541,3796.106,5484.685,5692.041,1.6093
2025-01-08,1.7404266650540694,992.39,248.2841,3789.215,5461.586,5661.779,1.6069
2025-01-09,1.6819573960640475,1002.21,247.9393,3779.877,5456.586,5672.78,1.6368
2025-01-10,1.6753871996061331,1005.81,247.9659,3732.481,5369.281,5544.916,1.6338
2025-01-13,1.662837958342159,1000.85,247.7841,3722.513,5381.697,5559.473,1.6592
2025-01-14,1.7108431325060618,991.52,247.9577,3820.54,5572.272,5811.055,1.6446
2025-01-15,1.7117091493566503,999.96,248.1345,3796.026,5522.459,5775.571,1.633
2025-01-16,1.6962982349521443,997.97,248.0289,3800.384,5545.634,5801.305,1.6394
2025-01-17,1.6745073835470843,997.68,247.936,3812.343,5587.294,5841.572,1.6593
2025-01-20,1.6386819439436617,1000.68,247.8225,3829.676,5614.331,5879.15,1.6747
2025-01-21,1.663315336149838,1001.97,247.9727,3832.615,5633.925,5908.023,1.6496
2025-01-22,1.621978137704918,1013.89,248.0487,3797.017,5607.059,5855.739,1.6602
2025-01-23,1.5888552485133454,1017.81,247.935,3803.744,5584.255,5829.033,1.6645
2025-01-24,1.5865399506479183,1020.29,247.8299,3832.864,5649.95,5938.13,1.6565
2025-01-27,1.568171207449701,1027.97,248.2817,3817.08,5589.343,5846.069,1.6299
2025-02-05,1.555994592127473,1031.55,248.5657,3795.085,5614.387,5881.437,1.6207
2025-02-06,1.5350240354005855,1031.67,248.8408,3842.831,5747.901,6041.834,1.5958
2025-02-07,1.538914572191799,1032.82,248.8917,3892.703,5833.988,6134.055,1.6032
2025-02-10,1.4716171235065014,1046.68,248.6948,3901.062,5888.551,6210.547,1.6342
2025-02-11,1.4495749266889018,1062.7,248.7094,3883.135,5858.281,6190.174,1.6274
2025-02-12,1.4425702258254334,1053.61,248.7172,3919.862,5940.53,6284.611,1.6336
2025-02-13,1.5339651292342915,1041.33,248.6964,3905.14,5898.261,6212.497,1.6346
2025-02-14,1.5300503048598888,1051.11,248.4563,3939.009,5947.796,6248.835,1.6546
2025-02-17,1.5029331252717386,1057.7,248.0932,3947.398,5948.72,6281.566,1.6934
2025-02-18,1.5248763559333653,1055.34,247.8361,3912.783,5840.711,6142.138,1.7006
2025-02-19,1.542005885029287,1054.56,247.885,3940.16,5943.882,6288.529,1.6626
2025-02-20,1.484845961328572,1059.07,247.6218,3928.896,5957.547,6334.414,1.685
2025-02-21,1.458840862374164,1064.08,247.2048,3978.444,6057.065,6449.228,1.72
2025-02-24,1.4355712074497007,1053.44,246.6123,3969.717,6044.973,6464.024,1.7625
2025-02-25,1.5278811391406626,1045.88,246.5698,3925.651,5979.965,6435.428,1.7275
2025-02-26,1.49949211870331,1045.59,246.6186,3959.941,6051.74,6524.406,1.7251
2025-02-27,1.4805296355127318,1039.5,246.3232,3968.116,6028.986,6499.53,1.7576
2025-02-28,1.5433375444282844,1033.17,246.4052,3890.049,5859.871,6270.419,1.7152
2025-03-03,1.52909211870331,1043.99,246.6484,3888.474,5885.77,6273.67,1.6955
2025-03-04,1.4871308029335868,1052.26,246.6817,3885.221,5937.63,6357.628,1.7079
2025-03-05,1.5033057067576792,1051.19,246.7264,3902.571,5950.703,6398.237,1.7083
2025-03-06,1.5107823450757836,1047.07,246.4386,3956.237,6047.773,6534.971,1.7455
2025-03-07,1.4717070656467315,1045.48,245.7714,3944.014,6013.775,6507.765,1.8002
2025-03-10,1.455243592692922,1048.33,245.6059,3928.802,6013.619,6520.973,1.8128
2025-03-11,1.3996279902255109,1044.77,244.9148,3941.416,6044.974,6551.734,1.8853
2025-03-12,1.462573632504378,1043.2,245.1676,3927.232,6040.497,6566.968,1.8334
2025-03-13,1.4309527392397987,1044.04,245.2177,3911.579,5993.967,6466.851,1.8565
2025-03-14,1.4645045400028023,1046.78,245.2441,4006.557,6099.981,6571.171,1.8317
2025-03-17,1.4137199622986565,1046.51,244.5957,3996.788,6108.018,6589.566,1.8957
2025-03-18,1.3973456319575384,1049.78,244.6388,4007.723,6133.302,6611.926,1.8885
2025-03-19,1.3666611989265807,1055.78,244.7108,4010.168,6101.437,6564.677,1.8708
2025-03-20,1.3804864994880897,1058.79,245.2251,3974.992,6059.486,6535.062,1.8309
2025-03-21,1.3834397806451613,1057.99,245.261,3914.696,5971.93,6405.611,1.8458
2025-03-24,1.387939780645161,1058.08,245.28,3934.849,5969.079,6360.341,1.8413
2025-03-25,1.3963777537578568,1061.71,245.5721,3932.295,5946.951,6310.764,1.8183
2025-03-26,1.4113975951488726,1060.35,245.7362,3919.357,5948.499,6334.908,1.7943
2025-03-27,1.370494592127473,1064.9,245.8014,3932.412,5957.602,6328.767,1.8062
2025-03-28,1.323650073590188,1071.37,245.7908,3915.166,5916.031,6268.321,1.8126
2025-03-31,1.3093279342277486,1066.55,245.8689,3887.306,5857.772,6226.649,1.8129
2025-04-01,1.3142136558236,1062.53,245.9645,3887.684,5892.85,6259.484,1.8104
2025-04-02,1.3035097548881924,1069.8,246.316,3884.386,5899.087,6277.253,1.7887
2025-04-03,1.3060965296075218,1078.09,247.3556,3861.503,5845.505,6203.257,1.718
2025-04-07,1.3505489998958116,1068.27,248.4444,3589.441,5287.033,5496.443,1.6318
2025-04-08,1.332940718166117,1063.33,247.9932,3650.759,5326.914,5530.019,1.6633
2025-04-09,1.379218598602731,1058.12,248.0648,3686.794,5439.772,5652.33,1.6508
2025-04-10,1.3925302107050022,1061.93,247.9954,3735.115,5544.065,5784.585,1.6444
2025-04-11,1.375947332838904,1065.39,248.0614,3750.517,5581.318,5862.188,1.6568
2025-04-14,1.3563009690363348,1068.26,248.0335,3759.142,5627.138,5938.526,1.6584
2025-04-15,1.3276266365201064,1071.26,248.0677,3761.235,5602.534,5914.029,1.6583
2025-04-16,1.3367101650965492,1075.37,248.1892,3772.82,5556.864,5835.348,1.643
2025-04-17,1.294686879188758,1079.15,248.0888,3772.222,5557.011,5839.564,1.6522
2025-04-18,1.323447502440544,1074.34,248.0651,3772.523,5560.721,5831.687,1.6493
2025-04-21,1.3168814696195932,1070.97,247.9896,3784.881,5642.381,5952.637,1.6664
2025-04-22,1.330051387763603,1067.0,248.0912,3783.952,5624.209,5949.312,1.6509
2025-04-23,1.337494772784412,1063.91,247.9549,3786.882,5634.949,5984.583,1.6611
2025-04-24,1.3440480980453977,1061.31,247.9748,3784.357,5605.88,5920.478,1.664
2025-04-25,1.37826466383566,1058.94,248.0269,3786.994,5627.18,5939.502,1.6606
2025-04-28,1.4134804793025992,1051.79,248.2304,3781.619,5598.295,5877.057,1.6483
2025-04-29,1.4239870728356934,1054.24,248.5259,3775.077,5604.906,5903.381,1.6241
2025-04-30,1.404275961593398,1057.92,248.6667,3770.571,5631.825,5950.117,1.6243
2025-05-06,1.3879202784249647,1061.14,248.8212,3808.542,5740.334,6102.922,1.6298
2025-05-07,1.3626172869063238,1063.09,248.7203,3831.627,5750.291,6111.495,1.6418
2025-05-08,1.3654947727844124,1061.69,248.9213,3852.896,5773.806,6158.077,1.6331
2025-05-09,1.3494256700031282,1062.05,249.0211,3846.157,5721.723,6082.082,1.6351
2025-05-12,1.2852106674629962,1068.45,248.5538,3890.61,5793.674,6167.461,1.688
2025-05-13,1.2925009109822998,1068.33,248.6735,3896.258,5781.668,6151.01,1.6704
2025-05-14,1.2793670089235054,1073.24,248.6535,3943.211,5799.119,6160.37,1.6736
2025-05-15,1.2705798908472479,1072.36,248.6329,3907.199,5715.297,6057.036,1.6798
2025-05-16,1.2591166402504748,1076.78,248.5312,3889.085,5715.849,6068.117,1.6793
2025-05-19,1.2214774762050031,1078.24,248.6968,3877.145,5720.795,6095.337,1.6893
2025-05-20,1.1852883614093452,1083.95,248.7535,3898.171,5747.367,6146.017,1.7004
2025-05-21,1.1596326517293234,1093.11,248.7275,3916.381,5757.923,6132.181,1.71
2025-05-22,1.1553543876506025,1090.95,248.7617,3913.865,5703.28,6066.103,1.7186
2025-05-23,1.1582128942418908,1089.72,248.7439,3882.274,5653.044,5989.675,1.7208
2025-05-26,1.1455107419161077,1091.23,248.8438,3860.107,5669.461,6028.786,1.7201
2025-05-27,1.1443959587845967,1088.25,248.7985,3839.397,5652.145,6008.46,1.7261
2025-05-28,1.1910429662616728,1089.46,248.7373,3836.237,5637.238,5984.456,1.6832
2025-05-29,1.1921818553247148,1089.65,248.5111,3858.7,5719.91,6089.578,1.6877
2025-05-30,1.1974261162499373,1090.07,248.7387,3840.232,5671.072,6026.56,1.6712
2025-06-03,1.1971216283692214,1090.76,248.7939,3852.013,5694.839,6070.037,1.6764
2025-06-04,1.1985136257579554,1096.1,248.8378,3868.743,5739.006,6123.172,1.6704
2025-06-05,1.1820749851327081,1107.35,248.8954,3877.556,5769.968,6167.015,1.6741
2025-06-06,1.2119151620850228,1107.26,249.0647,3873.984,5762.078,6152.845,1.6547
2025-06-09,1.2397133428759295,1104.73,249.2131,3885.246,5805.654,6218.964,1.6559
2025-06-10,1.2238513411160872,1107.06,249.2657,3865.465,5757.992,6161.692,1.6569
2025-06-11,1.236433878123586,1108.9,249.434,3894.625,5792.946,6186.512,1.642
2025-06-12,1.221988817703373,1110.21,249.4936,3892.199,5799.932,6192.22,1.6475
2025-06-13,1.2053515529564005,1114.86,249.5149,3864.182,5740.24,6106.008,1.644
2025-06-16,1.1971041973605876,1117.87,249.6022,3873.795,5767.808,6147.46,1.6432
2025-06-17,1.1843120320260148,1116.07,249.7375,3870.379,5750.912,6141.468,1.6364
2025-06-18,1.1328833479523672,1120.36,249.839,3874.971,5745.871,6135.386,1.6384
2025-06-19,1.127308476559098,1120.61,250.0205,3843.091,5676.832,6048.224,1.6425
2025-06-20,1.1097238919464056,1124.63,250.1407,3846.644,5639.513,5999.591,1.6396
2025-06-23,1.0895535974236639,1124.56,250.2085,3857.902,5674.17,6078.222,1.6418
2025-06-24,1.0976319314181573,1114.41,250.0782,3904.034,5765.837,6194.666,1.648
2025-06-25,1.0955842156787396,1114.93,249.9611,3960.066,5862.553,6276.163,1.6544
2025-06-26,1.1195940674428713,1112.43,249.9584,3946.02,5838.245,6247.791,1.6462
2025-06-27,1.135586754227405,1109.13,250.0246,3921.758,5863.728,6276.937,1.6462
2025-06-30,1.1347515913706816,1105.45,249.9816,3936.079,5915.388,6356.181,1.6469
2025-07-01,1.1606952687466328,1104.73,250.0994,3942.762,5934.67,6373.768,1.6433
2025-07-02,1.1211258235038821,1115.84,250.3231,3943.685,5892.951,6309.484,1.6396
