date,spread_9REITs,spread_B,yield_10y,d_spread,d_B,regime
2023-04-28,1.5265385296186595,-51.732306881225,2.7788,0.024257888637924108,1.2548107250109979,下行
2023-05-04,1.5911728617947036,-52.297365357004004,2.7613,0.06463433217604408,-0.5650584757790043,下行
2023-05-05,1.6656020121063084,-55.696311785523,2.7338,0.0744291503116048,-3.3989464285189968,下行
2023-05-08,1.6925850557571125,-58.560820957214,2.7484,0.02698304365080406,-2.8645091716909974,下行
2023-05-09,1.6640166263486655,-55.452592200603,2.7383,-0.02856842940844695,3.1082287566109983,下行
2023-05-10,1.5843385296186598,-54.798918793121004,2.721,-0.0796780967300057,0.6536734074819961,下行
2023-05-11,1.586875873340708,-56.875479162013995,2.701,0.0025373437220481687,-2.0765603688929914,下行
2023-05-12,1.5868243516057585,-54.292572878719,2.7058,-5.152173494948897e-05,2.582906283294996,下行
2023-05-15,1.6115909574527516,-51.01157919891,2.719,0.024766605846993084,3.2809936798090007,下行
2023-05-16,1.6156759793411501,-53.435630190286,2.7129,0.004085021888398543,-2.4240509913759993,下行
2023-05-17,1.6023458010967555,-52.314138528378,2.721,-0.013330178244394641,1.1214916619079958,下行
2023-05-18,1.6218890243538304,-52.113869313488,2.7184,0.019543223257074915,0.2002692148899996,下行
2023-05-19,1.649215769750422,-54.949565948200004,2.7151,0.027326745396591523,-2.8356966347120007,下行
2023-05-22,1.6646708210823529,-54.683998435892,2.7132,0.015455051331930925,0.265567512308003,下行
2023-05-23,1.6936525362400903,-55.886383411326,2.6962,0.028981715157737398,-1.2023849754340006,下行
2023-05-24,1.709057563229295,-55.371903230918,2.7037,0.015405026989204762,0.5144801804080004,下行
2023-05-25,1.7306723241438515,-57.826663435811,2.7065,0.021614760914556497,-2.454760204892999,下行
2023-05-26,1.728130209831676,-60.24877273362301,2.7205,-0.0025421143121755474,-2.422109297812007,下行
2023-05-29,1.7519290128107075,-57.639359266811006,2.695,0.023798802979031475,2.6094134668120006,下行
2023-05-30,1.7730144700451962,-55.93470476566,2.7,0.021085457234488736,1.7046545011510048,下行
2023-05-31,1.8367145400991542,-51.31072192741,2.685,0.06370007005395806,4.623982838250001,下行
2023-06-01,1.8809138599038553,-51.172595878238994,2.6825,0.04419931980470104,0.13812604917100657,下行
2023-06-02,1.8701053659829228,-51.181246686212,2.6951,-0.010808493920932527,-0.008650807973005215,下行
2023-06-05,1.9710131415680767,-52.795947547821996,2.6926,0.10090777558515396,-1.6147008616099967,下行
2023-06-06,2.0234782551598545,-53.872260031547,2.6826,0.052465113591777746,-1.0763124837250047,下行
2023-06-07,1.9912225757636652,-58.296951150179,2.6827,-0.03225567939618923,-4.424691118631998,下行
2023-06-08,1.8960359718503936,-57.806834382437,2.6822,-0.0951866039132716,0.49011676774199486,下行
2023-06-09,1.9007374876179242,-59.585667240649,2.6703,0.004701515767530529,-1.7788328582119988,下行
2023-06-12,1.9227546829268292,-58.675760741728,2.6704,0.022017195308905002,0.9099064989210035,下行
2023-06-13,1.9868409249826577,-64.142758824596,2.6227,0.06408624205582858,-5.4669980828680025,下行
2023-06-14,1.9981449711223578,-62.935606063766,2.6178,0.011304046139700041,1.2071527608299988,下行
2023-06-15,1.9572334132673264,-60.576184928631996,2.6482,-0.04091155785503142,2.3594211351340064,下行
2023-06-16,1.9233092451937297,-59.309711692017,2.6626,-0.03392416807359666,1.266473236614999,下行
2023-06-19,1.9114584807197943,-56.218684825155,2.6876,-0.011850764473935405,3.091026866861995,下行
2023-06-20,1.9230492164887307,-56.32916014912001,2.6751,0.011590735768936433,-0.11047532396500515,下行
2023-06-21,1.9303230515280383,-56.637069403638996,2.6701,0.0072738350393075635,-0.30790925451898943,下行
2023-06-26,1.9735769381361006,-58.882917486909,2.6677,0.043253886608062286,-2.2458480832700047,下行
2023-06-27,1.9501779682319067,-58.287201008973,2.6676,-0.023398969904193878,0.5957164779360014,下行
2023-06-28,1.952677968231907,-64.806323236746,2.6651,0.002500000000000391,-6.519122227772996,下行
2023-06-29,1.9702262248062015,-69.18165828692,2.6526,0.017548256574294374,-4.375335050174002,下行
2023-06-30,1.993706595084088,-66.777309662277,2.6351,0.02348037027788652,2.404348624642992,下行
2023-07-03,2.012218231046209,-63.233139527155,2.6402,0.01851163596212113,3.544170135122009,下行
2023-07-04,2.0121755233420155,-65.193137561369,2.6477,-4.270770419356751e-05,-1.9599980342140029,下行
2023-07-05,2.050691233763614,-59.391523440537,2.6402,0.03851571042159829,5.801614120831999,下行
2023-07-06,1.983166836331114,-63.114790627512,2.6392,-0.06752439743249994,-3.7232671869750007,下行
2023-07-07,1.9030558775151396,-61.714043784457004,2.6403,-0.0801109588159743,1.4007468430549963,下行
2023-07-10,1.9110578741682975,-59.643203203728,2.6403,0.008001996653157928,2.070840580729005,下行
2023-07-11,1.9191773792225595,-58.476850048321,2.6353,0.008119505054261955,1.166353155407002,下行
2023-07-12,1.9332374876179248,-58.89859705707401,2.6378,0.014060108395365312,-0.42174700875300886,下行
2023-07-13,1.8985084593011907,-60.781008891311,2.6413,-0.03472902831673408,-1.88241183423699,下行
2023-07-14,1.8637292376429537,-61.371275597168,2.6444,-0.03477922165823699,-0.5902667058570046,下行
2023-07-17,1.8135069620204727,-61.929594507820994,2.6364,-0.05022227562248105,-0.5583189106529929,下行
2023-07-18,1.7388692932570569,-62.969357984595995,2.6234,-0.07463766876341582,-1.0397634767750006,下行
2023-07-19,1.7882020366084976,-64.73700471817,2.6233,0.04933274335144078,-1.7676467335740043,下行
2023-07-20,1.8153490913773374,-62.912694221947,2.6214,0.027147054768839718,1.8243104962229992,下行
2023-07-21,1.7815382819665944,-62.967389658938,2.6079,-0.03381080941074299,-0.05469543699100399,下行
2023-07-24,1.7733740775441231,-65.02269411767,2.5934,-0.008164204422471233,-2.055304458731996,下行
2023-07-25,1.6696078124068559,-61.970791766559,2.663,-0.10376626513726728,3.0519023511109964,下行
2023-07-26,1.669923270653686,-60.089084947174996,2.643,0.0003154582468301026,1.8817068193840072,下行
2023-07-27,1.6923008450363197,-61.048192360413005,2.6395,0.02237757438263377,-0.9591074132380086,下行
2023-07-28,1.6532343462642345,-60.42475199368,2.6533,-0.039066498772085234,0.6234403667330071,下行
2023-07-31,1.6088947943470677,-57.048824967996005,2.6597,-0.044339551917166764,3.3759270256839926,下行
2023-08-01,1.6386693940290231,-61.848411993244,2.6607,0.029774599681955394,-4.799587025247995,下行
2023-08-02,1.6480618966346157,-61.412325391402,2.6525,0.009392502605592545,0.43608660184199977,下行
2023-08-03,1.6686236186149996,-63.796151800411,2.6435,0.020561721980383973,-2.3838264090090036,下行
2023-08-04,1.66482390378198,-60.731604146962006,2.6469,-0.003799714833019552,3.0645476534489973,下行
2023-08-07,1.6587400716335035,-60.60864126836,2.6462,-0.006083832148476631,0.12296287860200295,下行
2023-08-08,1.6444531286544315,-59.94825500442499,2.6454,-0.01428694297907196,0.6603862639350098,下行
2023-08-09,1.6342788970276985,-57.057721172743996,2.6461,-0.010174231626733032,2.8905338316809974,下行
2023-08-10,1.6160084760769935,-53.76504422487,2.6475,-0.01827042095070497,3.292676947873993,下行
2023-08-11,1.6297114940820263,-54.748954162726,2.6381,0.013703018005032819,-0.9839099378559979,下行
2023-08-14,1.6493543035255234,-55.920760616867,2.6212,0.019642809443497056,-1.1718064541409987,下行
2023-08-15,1.6805858596266474,-56.194506812039,2.5759,0.031231556101124047,-0.27374619517200216,下行
2023-08-16,1.6989993009441746,-56.409647394122,2.5649,0.0184134413175272,-0.21514058208299502,下行
2023-08-17,1.6984457556635788,-57.12639415641,2.5678,-0.000553545280595813,-0.7167467622880039,下行
2023-08-18,1.6724276387978143,-59.724335623805,2.5639,-0.026018116865764496,-2.597941467394996,下行
2023-08-21,1.7006625705689282,-62.68576400412,2.5403,0.028234931771113914,-2.961428380315006,下行
2023-08-22,1.7581234647991835,-54.206470606933,2.5564,0.057460894230255244,8.479293397187,下行
2023-08-23,1.7770909574527511,-54.74121162824,2.5535,0.018967492653567675,-0.5347410213069992,下行
2023-08-24,1.7304160532424466,-58.048586729511,2.5543,-0.04667490421030451,-3.307375101270999,下行
2023-08-25,1.7089975597056122,-54.690876218228,2.5702,-0.02141849353683445,3.3577105112830026,下行
2023-08-28,1.6829370825536598,-52.183691874462,2.5837,-0.026060477151952366,2.5071843437659993,下行
2023-08-29,1.7198531286544314,-50.254226275574,2.57,0.03691604610077159,1.929465598888001,下行
2023-08-30,1.735399157262905,-51.207898678801,2.56,0.01554602860847365,-0.953672403227003,下行
2023-08-31,1.7506298021672686,-50.464053931663,2.5575,0.015230644904363544,0.7438447471379988,下行
2023-09-01,1.7419653464186047,-48.645374082089,2.585,-0.008664455748663924,1.8186798495740035,下行
2023-09-04,1.7323485030823833,-53.13433929066699,2.6124,-0.00961684333622137,-4.488965208577994,下行
2023-09-05,1.7395101548399177,-53.620579224743,2.615,0.00716165175753436,-0.4862399340760035,下行
2023-09-06,1.7109039893428064,-52.793944581757,2.6375,-0.028606165497111258,0.8266346429859937,上行
2023-09-07,1.6972042911427776,-57.223288778854005,2.635,-0.01369969820002881,-4.429344197097002,上行
2023-09-08,1.6914788249418333,-53.490200654062996,2.6375,-0.005725466200944274,3.73308812479101,上行
2023-09-11,1.6833232079005935,-54.65782757883,2.63,-0.008155617041239793,-1.1676269247670064,上行
2023-09-12,1.6859279735062525,-52.423118718067,2.623,0.002604765605658921,2.234708860763,上行
2023-09-13,1.6995234647991837,-52.975225904942,2.615,0.01359549129293125,-0.5521071868749985,上行
2023-09-14,1.7086248468033776,-53.192098176,2.6075,0.009101382004193859,-0.21687227105800133,上行
2023-09-15,1.6905909574527507,-54.947418316268,2.64,-0.018033889350626886,-1.7553201402679974,上行
2023-09-18,1.6959663154255815,-55.171942192569006,2.65,0.005375357972830841,-0.22452387630100645,上行
2023-09-19,1.6814370072842735,-54.689009718394004,2.6625,-0.01452930814130804,0.4829324741750014,上行
2023-09-20,1.6752890243538303,-53.986794400442,2.665,-0.006147982930443163,0.7022153179520032,上行
2023-09-21,1.6818791933949062,-53.045804924138004,2.6576,0.0065901690410758995,0.9409894763039972,上行
2023-09-22,1.6854876535034238,-57.706381209768,2.6776,0.003608460108517564,-4.660576285629993,上行
2023-09-25,1.662216053425813,-57.053285060865,2.6976,-0.023271600077610755,0.6530961489029963,上行
2023-09-26,1.6663512399437412,-55.398274439903,2.6951,0.004135186517928213,1.6550106209620026,上行
2023-09-27,1.6704820925700365,-55.372448687292994,2.6877,0.004130852626295312,0.02582575261000386,上行
2023-09-28,1.6765584782486669,-54.278963475848,2.6751,0.006076385678630336,1.0934852114449924,上行
2023-10-09,1.6896160534258131,-56.011621801115,2.6702,0.01305757517714623,-1.7326583252669963,上行
2023-10-10,1.6811692932570574,-56.970413664905,2.6811,-0.008446760168755674,-0.9587918637900046,上行
2023-10-11,1.6695840647826494,-56.803905401071,2.6976,-0.011585228474408016,0.16650826383400386,上行
2023-10-12,1.6687160534258123,-56.428602411382,2.6911,-0.0008680113568371173,0.375302989688997,上行
2023-10-13,1.702320913141568,-58.15648912936,2.6702,0.033604859715755664,-1.727886717977995,上行
2023-10-16,1.728369666950838,-59.99633034724,2.6777,0.026048753809269964,-1.83984121788,上行
2023-10-17,1.7655416194944462,-58.131374416119,2.6882,0.03717195254360828,1.8649559311209956,上行
2023-10-18,1.7929024537278797,-56.456177503063,2.7052,0.027360834233433495,1.6751969130559985,上行
2023-10-19,1.81017671313151,-56.00321781756001,2.7177,0.017274259403630365,0.4529596855029965,上行
2023-10-20,1.8893157520742785,-56.070642494115006,2.7052,0.07913903894276841,-0.06742467655499951,上行
2023-10-23,1.9393572557907348,-55.453412621382,2.7047,0.050041503716456326,0.6172298727330059,上行
2023-10-24,1.850195264067564,-53.170210982842995,2.7177,-0.08916199172317074,2.283201638539005,上行
2023-10-25,1.8178335933488912,-49.431306327906995,2.7052,-0.03236167071867291,3.7389046549360003,上行
2023-10-26,1.8206242295465627,-48.157973013508006,2.7152,0.0027906361976715033,1.2733333143989896,上行
2023-10-27,1.8242941346210126,-48.395659932657004,2.7133,0.003669905074449975,-0.23768691914899875,上行
2023-10-30,1.8430546462231803,-48.000410187248995,2.7141,0.01876051160216763,0.39524974540800883,上行
2023-10-31,1.8718534623085987,-47.266556170992,2.6938,0.028798816085418455,0.7338540162569984,上行
2023-11-01,1.911031766205534,-45.209106672175004,2.6853,0.03917830389693533,2.057449498816993,上行
2023-11-02,1.956983339018344,-45.661895389586,2.6553,0.04595157281280993,-0.45278871741099636,上行
2023-11-03,1.9564779682319071,-48.081768727666,2.6613,-0.0005053707864368651,-2.419873338080002,上行
2023-11-06,1.9386619727407404,-51.08346817790999,2.6554,-0.017815995491166747,-3.00169945024399,上行
2023-11-07,1.9263291044893935,-51.650580889819004,2.6632,-0.012332868251346829,-0.5671127119090116,上行
2023-11-08,1.8916368267317076,-52.597846813228,2.6464,-0.03469227775768591,-0.9472659234089988,上行
2023-11-09,1.8469632164330592,-53.315661855653005,2.6494,-0.04467361029864847,-0.717815042425002,上行
2023-11-10,1.88127400992411,-50.244677307879996,2.6444,0.03431079349105093,3.0709845477730084,上行
2023-11-13,1.9001758305482264,-48.308986888915,2.6454,0.018901820624116272,1.9356904189649953,上行
2023-11-14,1.8807368267317068,-44.971595908693004,2.6573,-0.01943900381651953,3.337390980221997,上行
2023-11-15,1.8867222511982784,-43.999076363639,2.6633,0.005985424466571576,0.9725195450540056,上行
2023-11-16,1.9031412402234638,-43.777353055997,2.6558,0.01641898902518535,0.22172330764200154,上行
2023-11-17,1.8994032560915937,-42.824170374466,2.6524,-0.003737984131870098,0.953182681530997,上行
2023-11-20,1.8920673717472118,-41.465011345566,2.6584,-0.007335884344381816,1.3591590289000024,上行
2023-11-21,1.8918821052941177,-38.967344758564,2.6684,-0.00018526645309413503,2.4976665870019943,上行
2023-11-22,1.8963866299832661,-34.40945745642,2.6823,0.004504524689148415,4.557887302144003,上行
2023-11-23,1.9131869491962692,-26.357020181006003,2.7023,0.016800319213003068,8.052437275413997,上行
2023-11-24,1.9331999475468695,-18.862271374938,2.7053,0.02001299835060033,7.494748806068003,上行
2023-11-27,2.0230568567066967,-18.801574425093,2.7108,0.08985690915982714,0.06069694984499918,上行
2023-11-28,2.034441059719683,-15.653880749983,2.6898,0.011384203012986482,3.147693675110002,上行
2023-11-29,2.0306310744756306,-20.422373095688,2.6826,-0.003809985244052516,-4.768492345704999,上行
2023-11-30,1.9881438912912905,-29.92058336878,2.668,-0.04248718318434008,-9.498210273092003,上行
2023-12-01,1.9672280256793073,-37.73276870659,2.6625,-0.02091586561198322,-7.81218533781,上行
2023-12-04,1.952164692185325,-28.571273410419,2.6725,-0.015063333493982256,9.161495296171001,上行
2023-12-05,2.0093922695206503,-17.497774414843,2.665,0.05722757733532524,11.073498995576,上行
2023-12-06,2.0094202288877705,-20.327206486881998,2.6725,2.7959367120189427e-05,-2.8294320720389976,上行
2023-12-07,2.051142166649772,-23.868868197266,2.664,0.04172193776200128,-3.541661710384002,上行
2023-12-08,2.0988528999692835,-31.405021077317002,2.6636,0.0477107333195117,-7.536152880051002,上行
2023-12-11,2.1424660911710225,-33.769420143049004,2.644,0.04361319120173901,-2.3643990657320018,上行
2023-12-12,2.150444155841482,-36.100528474246,2.6375,0.007978064670459695,-2.331108331196994,上行
2023-12-13,2.167809626570546,-31.8735314024,2.6226,0.017365470729064025,4.226997071845997,下行
2023-12-14,2.163687930842279,-34.115317580826,2.6376,-0.0041216957282670386,-2.2417861784260005,下行
2023-12-15,2.166723133649094,-39.745866676343994,2.6227,0.0030352028068150183,-5.630549095517992,下行
2023-12-18,2.154733962693451,-40.752953265330994,2.6126,-0.011989170955643225,-1.0070865889870007,下行
2023-12-19,2.1881424011988426,-46.595628200829,2.6191,0.03340843850539166,-5.842674935498003,下行
2023-12-20,2.157871675470147,-52.279316472421,2.6222,-0.030270725728695602,-5.683688271592004,下行
2023-12-21,2.123608702269963,-54.654645558793,2.5901,-0.03426297320018401,-2.3753290863719982,下行
2023-12-22,2.0703089599439215,-55.902035378123,2.5877,-0.05329974232604151,-1.247389819330003,下行
2023-12-25,2.0948781750200482,-50.725254465188,2.5678,0.02456921507612675,5.176780912935001,下行
2023-12-26,2.1133313293642786,-48.747712425227,2.5804,0.018453154344230338,1.9775420399610013,下行
2023-12-27,2.1636639336175394,-44.920858268810996,2.5577,0.050332604253260804,3.8268541564160046,下行
2023-12-28,2.1400135338665587,-41.80508844968001,2.5694,-0.02365039975098071,3.115769819130989,下行
2023-12-29,2.0892209659510734,-47.557302021088994,2.5553,-0.050792567915485254,-5.752213571408987,下行
